"Gene.ID"	"EC"	"HIP"	"MTG"	"PC"	"SFG"	"VCX"
114826	1.061071837	1.934605237	0.633504221	0.113493315	0.877439467	0.184320466
114827	1.731174826	0.811507387	2.523615025	0.449985817	0.610878098	0.969335695
114836	2.054221896	0.490965257	1.011458563	3.003853698	1.053390124	0.260065937
114876	0.926436654	5.19845815	6.674801765	1.593480496	1.122426364	1.0697265
114879	0.245975693	1.737435866	1.681868354	0.384115141	1.085001621	0.403376148
114880	3.501189333	2.844303054	2.813477687	1.204911845	1.265516599	1.069056325
114881	5.933093726	2.286476259	2.599560033	3.953900435	3.021543858	0.65612795
114882	5.872206398	3.002419971	0.466815697	0.470226415	0.919503198	0.57153276
114883	0.807353849	3.477718562	0.428642187	5.369538627	0.227581562	1.412060549
114884	2.391780508	1.826232689	1.243798857	2.043836662	0.531516707	1.980879416
114885	2.181907362	2.89080211	3.262120115	3.459232603	2.118370121	0.527799343
114897	0.213950666	2.096853748	1.603610937	1.52907529	1.170314058	0.62913053
114898	3.496324139	0.292523702	0.465906644	0.54341701	0.230936451	1.00725088
114899	1.982016444	0.442777545	1.311885856	0.086427338	0.059217054	1.31569335
114900	5.22707468	1.083165503	3.675262402	2.172852321	1.301715298	1.918415995
114902	0.174512181	0.773124618	3.501060348	2.77018688	3.440464371	1.62870942
114904	1.726745937	0.519183232	2.730790897	0.248052274	0.527332198	0.47896592
114905	0.446933154	0.689222965	0.540064375	0.21133821	1.034356276	0.4985204
114907	3.480013639	3.386526917	3.607678528	4.078361935	6.194698053	2.195638969
114908	4.089057833	0.058940004	5.800137814	0.640928859	3.666698519	0.218538162
114915	1.07839193	0.489483395	5.578021188	3.523662403	0.275516434	0.439632694
114926	1.848549612	1.5361996	3.292544334	3.530026574	1.318056532	3.93372128
114928	1.609504666	1.451198946	7.082643234	3.272819976	0.901922704	3.208037835
114932	0.069767476	2.053543826	1.214942348	4.535255424	0.022760882	1.744026099
114960	0.997887415	1.88300397	0.73778751	2.385200398	0.543767238	1.014181767
114971	5.321275647	2.445284395	0.696362993	1.886558125	0.776650229	1.216133298
114984	0.384065631	0.654984287	1.194387314	0.743680645	1.098585174	0.252007694
114987	0.499914928	0.737846552	0.575861135	0.601479505	0.464920968	0.35910283
114990	0.326589016	2.361943853	2.736525356	1.995206308	3.391968236	1.798373644
114991	3.902523786	2.236946281	3.608762616	2.247637803	2.41054702	1.714485012
115004	0.642546392	1.355819494	0.867582939	1.592407077	1.077581582	0.748884822
115019	0.52526458	0.132644245	0.29039289	1.094703772	0.984544673	0.400199399
115024	6.008410405	2.565497693	2.01579048	1.347323347	0.190001742	1.169969918
115098	5.00871401	0.562767881	2.014183755	1.630900058	1.065391528	0.465591621
115106	0.856444972	0.136331604	0.216405362	0.582401372	2.03734265	1.275869022
115110	0.592214447	0.769435633	0.28489189	0.211369626	1.004420245	1.767634873
115111	3.385050303	1.580765171	0.736654838	1.157017966	0.948552006	0.470980442
115123	1.591737218	0.401455823	6.450441862	0.165635348	1.671016001	0.100925596
115196	4.003344077	2.715485498	0.683226367	1.43316159	1.514210793	1.252393337
115201	1.930290117	2.032698815	0.538935691	0.465002563	0.494027865	0.152812483
115207	1.994141315	5.284354731	4.366757593	0.859279366	2.239462364	0.274862279
115209	2.032004275	2.213185983	2.381704582	1.340770757	0.915836625	1.581733994
115265	3.306410614	0.651086969	3.804026846	0.32919057	4.067521856	1.161257622
115273	0.930267032	0.71051633	0.182677596	1.371196018	0.845137085	0.571997461
115286	0.82641033	1.063124314	2.516269834	2.146826049	1.895170409	0.234453223
115290	2.239190199	0.48988827	1.105259537	1.216843341	0.410502719	1.228679841
115294	3.318407483	5.070551885	2.354737711	2.897039395	0.988817729	1.125711948
115330	2.161492888	0.221916641	1.942049701	0.116712193	0.950343307	0.726642101
115350	1.711919274	0.762651181	0.60809915	1.706173663	0.807525847	0.995349694
115352	0.303528798	0.532168614	1.111309473	1.835733159	1.052232694	0.647660183
115353	0.100561008	0.208355069	0.330853162	1.244865291	0.31951452	0.58465026
115361	1.283555042	0.418616514	0.649831488	1.683208952	0.201762397	0.373209511
115362	0.661736679	1.122558906	0.920883604	1.268992825	0.544681884	3.360904802
115399	0.646941324	0.58262509	1.708427329	1.613257713	1.332763361	1.876626759
115416	1.384723935	3.370024176	2.18942099	4.386673122	3.840431804	1.240409063
115426	0.029671813	1.946486786	0.307538157	1.541063294	0.738478626	0.646972633
115509	4.180010785	0.592485955	1.402962545	0.802252027	0.709332581	1.13166362
115548	0.554019351	5.471898319	3.093162661	1.953396325	0.763733554	1.890974106
115557	0.845359315	5.539174619	0.067704476	0.618526872	0.178024158	0.84827707
115560	0.004758049	0.05224664	0.465667233	0.189255171	0.034957851	0.339191262
115572	0.606194775	0.525423939	0.01645015	0.977631879	0.546030544	0.215532248
115584	0.350536769	0.112643742	0.223444331	0.043528279	1.388867133	0.157736964
115650	1.073756794	0.661729973	3.506499207	1.390697388	0.468267322	0.839091809
115653	1.182267331	0.132391693	0.269541087	0.621805729	0.368266102	0.264721118
115669	2.099986436	0.72779566	0.780457467	0.096487408	0.15484873	0.180411013
115677	1.560335409	0.399835656	1.179040556	0.119259459	4.908509217	1.012518329
115701	0.511080087	0.564893196	2.000915645	0.167091576	0.532453829	0.885780654
115703	1.687012363	2.238527385	3.296219319	1.910414315	0.837641494	1.373323557
115704	5.191717193	1.169452955	0.718745286	0.763318009	1.091127531	0.847057517
115708	0.741617278	0.693392541	1.344228295	1.091968842	0.455307449	0.725576251
115727	1.358163561	0.311520066	1.448460336	0.456734632	0.181827729	1.141244689
115749	0.342730243	0.7207731	0.935597456	0.825863482	0.180144854	0.604171567
115752	0.524269587	3.063158744	0.188302838	2.283490419	0.102345072	1.391646222
115761	0.512598675	0.548565631	0.458763281	1.918221443	1.136167112	0.542956665
115795	0.081586053	0.682591739	1.443486021	0.041849316	0.537582639	0.563053271
115811	2.983029391	0.021825754	0.90196441	0.638543914	0.955640966	0.8450484
115817	0.849351618	0.683259236	0.647018809	0.144147688	0.652633247	1.103581263
115825	0.777177105	0.425063068	0.712800789	0.289789345	0.04067234	0.690175846
115827	2.149757064	0.572451417	0.37906047	1.894581413	0.061157106	0.202742493
115861	2.864015627	0.358917598	0.371967182	1.871205443	0.260799261	0.347756154
115908	0.57879119	0.576785707	0.41740392	0.845182112	0.631875557	1.990070304
115939	2.66176361	1.313846534	1.343330612	3.048856095	0.819374304	1.464667908
115948	0.08369677	0.422754356	1.859116956	6.780731854	1.646412079	3.216645398
115950	4.468385902	1.580002714	0.744987551	0.534848729	1.611976511	1.015015649
115992	0.003090045	0.359231763	2.971836493	0.352910273	0.884236487	0.050080952
116028	0.192058393	0.329771796	0.372974435	1.265421121	1.921429227	1.810528807
116039	2.345868603	0.338193353	0.420427489	0.401445954	0.128163652	0.989577908
116064	1.760870408	0.833830348	1.025774756	2.84785108	3.089486498	1.782943227
116068	1.400575629	1.834440584	4.409223561	0.082554334	1.920308261	0.137185484
116071	0.759103333	0.797492606	0.011233458	0.397289255	1.829979244	1.767713436
116085	0.343995406	0.413011291	1.111113599	1.078527627	0.145796214	0.933558999
116092	2.937574546	1.955490425	4.437452796	1.137243166	1.235961574	2.176105012
116093	0.145853667	0.077493176	0.039276041	0.939873777	0.174257492	0.549249633
116113	2.601465952	0.783048447	0.425117524	0.739185522	0.583910404	0.178758129
116115	3.195105828	0.693211582	0.278628463	0.681376291	1.20613821	0.197340388
116123	0.227135779	0.239707058	1.540881674	1.271641559	0.508949976	0.104384931
116135	0.545482698	0.018124838	3.307129474	2.80193112	1.522154507	0.302345376
116138	5.506477021	3.48197219	1.430383275	1.813125537	0.23879531	0.911033071
116143	0.889262051	1.083158382	0.128708377	1.519330209	1.827938282	1.357291532
116150	0.132196318	1.386754415	3.795860588	1.617633852	0.978715397	0.48426087
116151	6.119244524	0.136112847	0.604239702	4.934590328	0.659485897	2.375305978
116154	3.175722294	4.155281309	0.357974091	0.951416676	1.345418375	0.38354139
116159	3.227807356	2.768905847	3.315341921	0.618002559	3.540460817	0.704456278
116173	0.670470031	0.201484631	2.075408439	3.844747044	0.197886018	0.462397319
116179	0.312541614	0.309587992	0.34775936	0.800891878	0.093337613	0.274598812
116224	1.739137029	2.438541575	3.795017179	3.456560292	0.853200955	2.398752308
116225	0.178657254	4.151566549	2.73052222	0.415373326	0.388241364	0.650042702
116228	3.07323114	3.354795144	3.407492356	0.164340241	1.115576798	0.534309946
116236	0.846355826	0.788414157	0.866752331	0.080001296	0.415131854	0.628834224
116238	0.06181455	0.588046939	0.90064465	1.0058084	0.482942442	0.695308974
116254	1.190796739	0.161897814	0.00365119	1.560764323	0.14338408	0.46158969
116255	0.504719596	1.108196162	0.881350822	1.263467199	0.798767052	0.030396927
116285	1.099389171	0.785517743	1.940870069	0.286814644	1.194339487	0.323074166
116328	0.951224657	0.29476461	1.039184732	1.226296334	1.703995001	0.567865384
116337	0.63012074	0.517777638	0.693699478	0.570456724	0.208500749	0.469026608
116349	0.187957921	0.1580662	0.11477265	1.018146375	0.202733241	0.201595442
116362	0.510997475	1.014934043	0.19501901	0.020050627	0.123563935	0.312124888
116369	2.791542314	0.183472499	0.644986323	0.245093902	0.122823465	0.528575119
116372	1.93334088	0.223079276	0.582673478	0.606165776	0.298992834	0.185466711
116379	1.307261781	0.086890126	0.910705396	0.232992784	0.679442036	0.067677167
116412	2.120424336	0.661695373	0.52773777	0.709893711	0.753324731	0.137952161
116441	1.580280277	1.166996405	1.287884677	1.18680694	2.773810702	0.050435353
116442	0.675717369	3.161405827	1.551245036	1.11809656	0.419356581	1.584513081
116443	0.868887276	1.14412048	2.323567782	0.937411503	0.459456386	1.181808231
116444	1.227588637	3.412412043	3.297289094	0.230283761	0.644654571	0.093381381
116447	1.268808606	2.23202763	1.186475258	0.707800567	0.376103668	0.023056914
116448	2.004492235	0.144740592	4.219182815	0.195226675	2.455862182	2.360625044
116449	0.635459689	0.3955632	0.146883673	2.138132745	0.62218059	0.326443657
116461	0.588433032	1.794868922	0.866492477	3.807327032	2.723514986	2.575913523
116492	0.737190707	0.54371199	0.662160426	0.144169238	0.11942864	0.472857888
116496	1.30147764	1.516426164	2.171489089	0.933261875	1.073244219	0.596288876
116511	0.183457717	0.380860563	1.864194285	0.227016402	0.420163836	0.247415533
116519	1.463615117	1.400686265	0.59194062	1.406636467	2.656457125	0.367187149
116534	1.226056047	0.398414037	0.157778568	0.685331647	0.928573334	2.701250451
116540	0.24336743	4.821460901	0.742335859	2.470480588	0.263520042	1.303515067
116541	3.031869505	1.554701999	0.413790149	1.467770955	0.210503575	1.73345565
116729	0.809104764	0.402234046	0.247532209	1.92454854	0.468700226	0.187773304
116828	0.079446555	0.048110988	0.51411252	0.356685133	0.009040428	0.482909374
116829	0.181050935	0.21868575	0.074516619	0.432453054	0.454102999	0.364473406
116832	2.875097477	0.129128721	0.193891952	0.206176743	1.451444398	0.129728621
116835	0.516304553	0.257543601	3.686002176	0.646014185	1.22869813	0.378556587
116840	0.816197682	1.031304818	1.827057565	1.365679131	1.72110707	0.800945533
116841	5.48688591	0.053297731	1.872924776	1.027063846	0.223273133	0.183219434
116842	2.373976388	1.347959911	5.292276998	1.80251764	1.95756166	0.585614319
116843	1.663893347	0.644569715	5.169650504	0.915618835	2.124384415	0.690470224
116844	1.814947985	0.746361427	1.877775359	0.718829366	0.054598554	0.099359152
116931	0.530275993	0.717319499	0.837205555	1.410420835	1.820717321	0.227992719
116933	0.557509618	0.026219164	0.000496301	0.464987847	0.06129896	0.073089466
116966	0.686147162	1.352159688	2.40472858	1.535559257	0.166665976	1.804419693
116969	0.905911328	0.059485208	0.137628409	0.048519699	0.313165642	0.267938561
116983	6.079853055	0.17570563	1.752864298	0.363212508	1.565782203	0.967049631
116984	3.372185981	0.85791329	1.935867404	0.470421847	0.862796255	1.252015806
116985	2.352680232	0.854437033	4.835197337	1.722737434	2.673124517	1.735659009
116986	2.340092783	2.481422076	1.746324868	3.130574667	0.278351932	0.355431866
116987	0.705455243	0.486378956	0.429357451	1.442789367	0.424167468	0.601609241
116988	1.100864354	1.88597409	4.625781899	3.214091796	2.968079062	2.987888587
117143	0.558689372	0.338754655	2.010315117	1.687042459	2.733467939	1.389824901
117144	0.80202423	0.77607441	4.164472445	0.528703809	0.032477173	0.481498131
117145	1.419579579	0.682940154	2.404162975	0.495985666	0.359107815	0.503372827
117153	0.432811677	0.582984675	0.637476974	2.065012376	0.83794369	0.303271339
117154	2.641459283	0.520078864	1.073111639	0.974712403	1.24419623	0.946334525
117155	1.123276123	1.125862938	1.47443348	2.506072459	0.993308615	0.684125635
117156	0.416918238	1.243453454	1.057401672	0.114816965	0.07360905	0.297811955
117157	1.11636239	1.15194369	0.536540679	0.443701665	0.889592217	0.551721877
117159	0.991857724	0.026724634	0.243568662	2.246609992	1.635905864	1.742882961
117166	0.469361727	0.887733429	1.568340798	0.124337684	0.219676409	1.041944225
117177	2.459678685	1.952595085	3.298053579	1.930804359	0.533758464	1.429899691
117178	4.888502032	4.701613949	5.246698585	5.855472132	1.569241646	2.072342108
117194	0.83587884	0.056514743	0.753197818	0.171780005	0.30955029	0.630720796
117195	0.696305158	1.62272423	0.778012916	0.004132268	1.297093617	0.560887332
117196	0.352450179	0.077439099	0.198773187	0.335812727	0.249458657	0.437854816
117245	1.106570076	1.377346446	0.98074413	3.670824872	0.951223228	0.257179583
117246	0.897841716	0.637389524	4.843828238	0.820683738	1.124114715	0.686361566
117247	2.29599517	1.511482035	2.415958409	0.541525444	0.656334634	1.952455332
117248	5.713328433	0.97854637	3.184345276	1.654010532	3.306848412	0.81345911
117283	3.289383671	0.517424168	1.032322577	0.905139541	0.564915801	0.551504111
117285	0.188368887	0.239146527	0.095269018	0.019359707	0.53850361	0.245290779
117286	1.460584108	0.54479427	1.605094469	0.44554148	0.294602263	0.231800792
117289	2.200327526	0.849567567	1.632309424	1.082042309	0.693699756	1.152887607
117531	0.20025297	0.053109214	0.718369738	2.694843657	0.893172687	0.078633612
117532	0.27002369	0.439388941	2.872495982	0.126568921	0.001287672	0.270708769
117579	1.190493598	0.091532305	1.049582581	0.340162473	0.64746117	0.076067686
117581	0.734095869	0.761629695	0.509847927	0.639218879	3.971356318	0.166152928
117583	3.046458799	1.299572786	2.528545038	0.485172366	0.611769809	1.63700158
117584	4.52486908	0.622358875	6.129958844	2.198538622	1.075668102	1.304145303
117608	0.490888729	1.821840551	0.674821614	2.291174714	0.079199714	0.751995941
117852	0.898742787	2.608580115	0.078663643	1.35430047	0.383918082	0.714459619
117854	0.894808369	1.33918579	2.164074145	0.08195738	0.866505469	0.56902514
118421	0.496472372	0.418126919	0.278102142	1.160429655	2.164811986	0.579965984
118424	2.105936495	1.264461724	0.142569033	0.292631333	0.705068423	0.301460553
118425	1.682463907	2.013935787	0.409576435	1.158463693	0.862027609	1.175566042
118426	0.799690108	0.015420692	0.589311857	1.171328496	0.803666966	0.014435713
118427	3.61534483	0.347908636	1.758391023	1.972960608	1.291078055	1.541512482
118429	1.251488945	1.744133378	1.202943211	0.815129715	0.738507724	0.546659642
118430	0.264596483	0.029633032	0.10621029	0.029474125	0.848817168	0.021855713
118433	3.215858219	1.516695271	1.660928301	0.601911937	0.65473317	1.120845643
118442	0.855144319	2.010123952	1.013822023	0.664293115	1.014699277	0.303716984
118460	1.859130962	0.519613307	1.962212166	0.769979471	0.69707458	0.657768195
118461	0.596077886	1.878712375	0.054406685	1.020760696	0.914484654	0.024050048
118471	0.007628619	0.1641195	0.137443747	0.170719296	1.022640278	0.033577347
118472	0.202130822	0.248840469	0.46977135	0.229853854	0.561493124	0.115091183
118487	0.208344414	4.525953162	0.831961514	1.433118672	1.000761048	1.368889813
118490	0.002397525	0.163914811	0.9828434	0.108029047	0.165420875	0.499426909
118491	0.331376681	1.061959537	4.085593151	2.735389473	0.12228842	0.170286499
118611	1.487668836	0.956488025	1.670180137	0.544075551	0.465869575	1.338067115
118663	0.729497703	1.651449739	0.246236144	0.166732215	0.631168566	1.083098271
118670	0.184958087	0.232041214	0.835519226	0.084499291	0.109877	0.600222805
118672	6.570498675	0.902566704	1.046451248	0.977231392	0.258737978	0.831429149
118738	1.422102591	0.16902006	3.211899442	6.261792372	2.233089638	0.139308525
118788	3.478109987	0.677329318	0.596722433	0.48069531	0.343643494	0.687293635
118812	2.922701698	2.514605207	4.350736164	2.148346351	0.401040378	0.683984791
118813	2.080029721	0.581715198	1.762482388	0.122404253	0.747963794	0.143297948
118856	0.12414197	0.149336753	0.590022261	0.084144113	0.471458918	0.550757223
118881	5.661457084	0.27920967	0.245615747	0.78106489	0.171714493	0.093785536
118924	2.45421736	3.267169924	0.526539812	4.254966777	1.604991569	1.531158939
118932	1.741393074	0.501735712	0.350177701	0.232540097	0.362316195	0.691023931
118980	0.319057248	0.948641352	0.409600639	0.086994367	0.482003044	1.257839017
118987	1.002756512	0.925911547	3.280805774	2.231592072	1.082647388	0.999314369
119016	2.526686193	4.132501046	4.644797244	5.597336702	1.650940665	1.138299289
119032	2.792680604	1.260496106	1.054232608	3.126052091	1.204408873	1.417902108
119180	0.738752327	2.179574988	1.423931366	0.255122546	0.581782699	0.676993795
119369	0.93264671	0.011680723	0.373625961	0.84273333	0.138303493	1.233990503
119385	0.202885114	2.450510983	0.344493077	1.223703953	0.08897604	0.301270896
119391	1.671842903	0.386292597	1.334504512	1.681632968	0.539715792	0.457465102
119392	1.574868671	1.707324914	1.067039755	2.585777467	1.194676159	1.21105066
119395	1.23361078	0.044168642	0.337729278	0.076081828	0.079008004	0.833201636
119467	0.190827768	0.802012768	1.511221002	0.957509337	2.691250309	0.131132028
119504	1.622043776	1.914681879	8.389734695	5.994759371	2.965168695	1.876709102
119548	0.070767302	0.112045929	0.326855245	0.783032227	1.0410487	0.15879977
119559	3.747185229	6.684822297	0.814801128	0.957079358	1.300899517	1.499394206
119587	4.027144867	1.698550289	1.252490127	2.146649808	0.428012906	0.321341594
119710	0.652345884	0.551757055	0.659152493	1.639359825	0.569608352	0.46774624
120065	1.821620348	0.244214005	0.409825364	0.856260818	0.179770679	0.172297922
120066	0.142956038	0.317598784	1.155592413	0.076825047	1.773749372	0.173014736
120071	1.278903586	1.450930814	2.574373719	0.802210618	0.064611064	0.364696527
120103	1.354892671	0.119168619	1.000502042	0.602046183	0.719823423	0.436433196
120114	4.284874316	5.011810611	1.089321937	1.049102956	0.968358075	1.264106244
120224	0.335380926	0.313898388	0.0431821	0.184460076	1.222897664	1.779037445
120227	1.451536657	2.875416048	2.116714038	2.251833159	1.612000808	1.38017228
120329	0.198545151	0.922768053	0.018124053	0.028833608	0.279326813	2.209098499
120376	2.248260687	0.582843534	1.596026935	1.02552169	2.542902608	0.928976823
120379	0.509266121	0.054652778	0.426616881	0.149878052	0.753570545	0.61640222
120400	0.40949887	1.430038233	1.716215374	0.644855684	2.117866517	0.076410776
120425	0.342761396	0.791310538	0.05937775	0.19139856	0.049705387	0.314670617
120526	1.919256015	1.179148241	2.592304678	2.764032615	0.639578682	2.301428967
120534	0.236019199	0.509720717	0.310460066	0.8458868	0.124122473	0.484560869
120863	0.369043995	0.766506051	0.476237156	0.783168095	1.255749283	0.470276204
120892	2.658211563	0.659140814	2.023272981	1.317302145	0.022822091	0.824956611
120935	1.49185614	1.301665408	0.367972647	0.214062343	0.666699534	2.833228325
120939	0.803131513	0.850844656	0.14254643	0.599915467	0.830937569	1.385763667
121006	0.170085367	1.327969263	0.01753739	0.632013824	0.482632367	1.348433438
121053	0.160408768	0.18607631	0.325823624	2.240378701	0.556992883	0.06463357
121214	0.905997779	0.897134008	0.616210048	0.019578518	0.713468936	0.586611352
121227	0.583034447	0.02158087	0.71727246	0.038838129	0.392903188	0.959923247
121256	1.520182212	0.738359077	3.864828618	0.976985424	3.36725742	1.210791663
121260	1.657658379	1.778204732	1.205607056	1.253720212	0.829404352	1.25257533
121268	0.314337202	0.18125977	4.051349998	2.964114301	2.413617678	1.306413103
121273	2.167859598	0.320895528	0.499025765	0.644090827	0.956764942	0.936814357
121274	1.373835286	2.053928738	2.391936473	1.250138379	1.268325473	1.893406109
121278	0.58454292	0.351700021	1.741511297	0.629986968	1.119121907	0.099513378
121340	1.67985108	0.08940075	0.076844592	0.306664355	0.45656653	0.716973561
121355	0.669763868	0.319402936	0.221218452	1.32854985	0.431625278	0.352902679
121391	3.334505111	0.534314234	0.619841061	1.242488704	1.489433478	0.222884386
121441	2.812053078	0.972021828	5.360213395	2.027629869	4.952243087	0.61443628
121457	0.285238633	0.75227789	0.823291098	0.240965962	1.208528467	1.146411459
121506	2.017108854	0.492231113	1.678422683	1.794656812	0.565003129	0.022476093
121512	4.740355089	3.81557263	7.530737842	1.026652842	2.982153395	1.890456179
121536	1.429008443	1.497290576	3.223065014	0.32117959	0.42881923	1.119748961
121551	1.033050933	0.54737495	3.562092115	1.944653065	1.558523961	1.731174398
121599	0.218266937	0.056018806	0.723773164	0.079178694	0.752419215	0.421353297
121601	0.7404284	2.010436889	2.744495957	3.882918637	2.445024176	1.334212797
121642	0.346484146	1.518279011	0.092985191	1.018302832	0.016905617	0.386955166
121643	0.843815642	1.709718418	0.503411026	2.065774445	1.06274621	1.32960205
121665	2.397027764	3.295856498	6.369777095	2.782782791	3.707289671	1.559229623
121793	0.265622193	0.169021691	0.838971753	1.767218204	0.271191216	0.727384919
121838	0.661405541	0.317776006	0.11008005	0.254607563	0.09403905	0.005078175
121906	0.554458189	0.054374461	0.977450039	1.155687004	0.737504037	0.43253749
121951	0.170224185	1.723745677	0.377112393	0.528071664	0.899008112	1.209203989
122042	0.422149513	1.606301889	1.694760862	0.038602425	0.010656512	0.444322676
122046	1.129060501	0.492929691	0.390368201	0.387854811	0.703042348	1.744138026
122060	4.890530173	1.209505363	4.230412038	0.898683931	1.127365006	0.177929046
122183	0.516510714	0.068531294	0.371632778	0.048242652	0.125399231	0.925544044
122258	1.52923834	0.086556646	1.30030598	0.428599035	0.550541219	1.225502506
122402	0.49606281	2.866379329	0.054756835	0.041844984	1.38675932	0.288578727
122416	4.548532107	3.271597228	6.005710049	3.357410131	2.05114412	1.720287105
122481	2.131642555	0.529908866	0.970843167	0.861222093	1.86147286	0.8077904
122509	0.058951614	0.101895195	1.443339316	0.54548824	0.183784073	0.64612249
122525	6.079441475	3.783186344	1.307036865	0.67446846	1.26400707	0.449364852
122553	0.445293672	3.962712254	1.088119162	2.188661535	1.411577273	2.371183262
122616	2.801344624	1.246729268	1.317293383	4.145745081	0.986303021	1.418864545
122618	0.876673374	1.077147929	0.414136207	0.927312566	1.164351988	0.296633938
122622	0.247811761	0.769266522	0.981756408	1.153706272	0.341069643	0.71486029
122651	0.835734604	0.162743246	3.027801061	0.330572981	0.301745911	0.261632341
122664	2.205832889	1.965526902	0.80464168	0.942840434	0.021636441	0.680743278
122704	2.126569036	0.911150402	0.802381739	1.540300268	0.551114367	0.491419566
122769	1.231931606	0.251017939	1.289938675	0.285231999	0.51796716	0.578560479
122773	0.301671216	0.95733373	1.293850703	2.048050465	0.75887966	2.63980469
122786	1.215630786	1.091300568	1.45401509	0.451331005	0.277073738	0.584171481
122809	3.099989091	0.636377574	0.664890306	0.113100378	1.20732488	0.059716648
122830	0.965933862	0.993689086	2.753438539	1.055401933	0.666595982	0.644458674
122876	0.228798432	0.428376503	0.559751592	0.778721026	0.032400734	0.306908986
122945	0.029133729	0.031138319	0.429488853	1.852494639	0.163906401	0.138825207
122953	0.741385933	0.340072014	0.510513956	0.407611032	0.139063971	0.026759988
122961	1.548277831	0.491065411	1.791218426	3.821217227	0.457431615	1.332230211
122970	0.522309885	0.177774116	0.489558379	0.890091812	1.434803939	0.827906797
123016	0.257814487	1.738531442	0.843030591	1.752020926	0.114532298	2.143250583
123036	0.564760247	0.716754663	1.560385893	0.293577877	1.53876454	0.750940193
123041	0.526808676	0.122493188	0.809649837	2.297047757	1.444556982	0.996790002
123096	2.759552956	2.681750588	3.076850796	6.124417502	5.266986508	3.251026378
123099	1.352511289	0.310122088	0.095610085	0.800195781	1.156222346	0.393880589
123169	1.182418104	3.250838842	0.42271064	2.195151859	1.672212027	1.447714407
123207	1.565171383	0.883132427	0.832151616	4.290179787	0.385372467	1.896710765
123228	4.549561846	1.598075816	1.769983048	1.639431469	1.483081564	0.315922948
123263	4.564588326	0.111891991	1.824540196	0.34530155	0.672598976	1.007798757
123264	0.133374753	0.364101363	0.474758701	0.111778079	0.122177268	0.692072776
123283	0.751488104	3.77170559	4.963621499	4.030480213	3.145200515	0.699314079
123355	1.030375354	0.935073594	1.010559072	0.813152421	2.056746633	0.381491862
123591	5.32165806	1.146547155	0.958769847	2.105899746	1.529397279	0.766695571
123606	0.877519427	2.596800737	5.390106931	4.123244061	3.526210975	1.249418248
123624	1.176028734	0.208726412	0.025128298	0.762018442	0.670848205	0.048639168
123688	0.016516244	0.074475587	0.701115112	1.292090591	1.17256242	0.225758954
123720	0.75179389	0.783149769	2.064236501	2.282397664	1.081500206	0.523838566
123722	1.381879643	0.499197882	0.194242949	0.229166112	0.772837839	0.838444104
123775	0.306321034	0.338017174	1.659933809	2.602124273	0.349614969	0.924480319
123803	3.179198953	1.791668959	0.627723216	1.150703522	1.479208005	0.615945459
123811	0.259835944	0.651544694	2.953811955	1.707160302	1.103460921	2.617707349
123872	5.933830331	2.038185838	1.348138155	0.611898381	1.575303536	0.258154941
123876	1.000903501	0.667757383	1.18520578	0.536918956	1.823612883	0.516141065
123879	0.151768015	0.426995235	0.471703654	0.068022249	1.070435302	1.082293668
123887	1.699944325	0.129042951	0.408526146	1.679739708	1.752118858	1.194059308
123920	1.663646397	0.816774662	4.649758914	0.743999538	3.324656445	1.815591354
123970	1.366499435	0.512042452	0.128613351	0.732922324	0.256340927	0.486292414
124044	3.57611138	2.944846055	2.189585655	3.270890605	1.271093859	0.586005335
124045	2.067468669	0.743996716	2.749530442	0.071565375	0.354909908	0.293771751
124056	2.258570641	0.013224772	0.425988113	0.151081136	0.115793582	0.007698379
124093	2.458211556	0.430584008	1.697204014	0.230095357	0.224352008	0.171669906
124152	2.674310356	1.465398348	3.827289767	0.664141213	2.40629333	1.316580282
124199	0.736201735	4.018216025	0.512892371	1.085860101	1.552738392	0.663846287
124216	0.295705057	0.390847082	1.234583119	0.245888502	1.407958494	1.566041563
124220	1.553997833	0.10697973	0.129001367	0.305565846	0.226796404	0.68694348
124221	0.971752876	0.203263435	0.640884468	0.086325168	0.167999722	0.06344408
124222	1.11386334	0.111218899	0.253186311	0.02560317	1.07288151	1.037436581
124245	4.427242004	1.149630424	0.885564781	2.318901497	2.143562448	0.425235275
124359	3.458423014	0.144540393	0.093282685	0.034142477	0.719410794	0.284025648
124401	2.088876226	0.441297489	0.037834649	0.231824202	0.497091334	0.229983208
124402	4.660641865	2.614287936	1.44762798	1.81226662	1.276084803	1.611863222
124404	0.048370388	0.842903223	0.227381998	0.042603494	0.270102639	0.762362749
124411	0.630611537	4.413715903	4.643588095	0.361210659	0.696107032	0.06655366
124446	3.070495957	1.713854327	0.725801353	1.064799715	0.353530543	1.589499029
124454	3.54103406	0.636894115	1.674598316	1.35012184	0.396946044	1.92222269
124460	0.727345416	1.541911922	1.473499908	0.937769501	1.584522708	0.68910217
124491	3.910046765	1.383644021	7.01406514	3.587673496	1.706018943	0.801193617
124512	0.139222878	3.142644725	1.091684263	1.031281821	0.174566322	1.076966878
124535	0.892023883	0.243521881	0.159103671	0.000607457	1.060340254	0.702879563
124538	3.291834637	1.822540374	0.469025729	0.461517766	0.016786053	0.619080246
124540	5.154543884	2.057210669	8.422811696	3.507473664	6.468321718	2.011587879
124565	3.474190521	2.331748563	1.492896306	1.451546965	0.412822678	1.469430516
